id,updated,ship,imo,lat,long,sog,cog,hdg,depPort,etdSchedule,etd,atd,arrPort,etaSchedule,eta,ata
780855,24/01/2019 18:05,Star,9364722,59.9095,24.8593,20.7,204,202,FIHEL,24/01/2019 17:30,24/01/2019 17:30,2019-01-24 16:30:42,EETLL,24/01/2019 19:30,,
330919,14/08/2018 12:06,Star,9364722,59.539,24.7137,21.3,162,158,FIHEL,14/08/2018 10:30,14/08/2018 10:30,2018-08-14 10:19:02,EETLL,14/08/2018 12:30,,
668449,22/12/2018 16:20,Megastar,9773064,59.4751,24.7616,21.7,159,159,FIHEL,22/12/2018 14:30,22/12/2018 14:30,2018-12-22 14:20:10,EETLL,22/12/2018 16:30,,
901032,10/03/2019 21:24,Finlandia,9214379,59.5308,24.7172,23.1,158,158,FIHEL,10/03/2019 19:40,10/03/2019 19:40,2019-03-10 19:35:59,EETLL,10/03/2019 21:50,03/10/2019 21:44,03/10/2019 21:42
135438,27/05/2018 09:15,Star,9364722,60.1162,24.905,16.5,2,2,EETLL,27/05/2018 07:30,27/05/2018 07:30,2018-05-27 07:22:11,FIHEL,27/05/2018 09:30,,
304992,01/08/2018 07:46,Megastar,9773064,60.0136,24.8975,22.8,183,182,FIHEL,01/08/2018 07:30,01/08/2018 07:58,2018-08-01 07:19:38,EETLL,01/08/2018 09:30,08/01/2018 09:30,08/01/2018 09:35
63406,28/04/2018 17:24,Finlandia,9214379,60.0355,24.9042,19.5,348,344,EETLL,28/04/2018 15:30,28/04/2018 15:30,2018-04-28 15:22:12,FIHEL,28/04/2018 18:00,,
512312,24/10/2018 12:00,Europa,8919805,59.9984,24.9008,15.5,3,1,EETLL,24/10/2018 09:30,24/10/2018 09:40,2018-10-24 09:41:07,FIHEL,24/10/2018 13:00,,
74260,02/05/2018 19:37,Finlandia,9214379,59.8665,24.8312,21.7,201,199,FIHEL,02/05/2018 18:40,02/05/2018 18:42,2018-05-02 18:42:11,EETLL,02/05/2018 20:50,05/02/2018 20:59,05/02/2018 21:06
507617,22/10/2018 16:31,Europa,8919805,59.9542,24.8725,15.5,204,210,FIHEL,22/10/2018 15:30,22/10/2018 15:32,2018-10-22 15:32:29,EETLL,22/10/2018 19:00,,
539834,05/11/2018 05:17,Finlandia,9214379,59.9067,24.8698,23.8,13,12,EETLL,05/11/2018 04:00,05/11/2018 04:00,2018-11-05 03:53:46,FIHEL,05/11/2018 06:15,11/05/2018 06:05,11/05/2018 06:06
829385,11/02/2019 19:43,Megastar,9773064,60.1478,24.9146,0.3,38,207,EETLL,11/02/2019 17:30,11/02/2019 17:30,2019-02-11 17:20:06,FIHEL,11/02/2019 19:30,02/11/2019 19:42,02/11/2019 20:10
274297,19/07/2018 09:18,Finlandia,9214379,59.4863,24.7692,22.8,346,344,EETLL,19/07/2018 09:00,19/07/2018 09:03,2018-07-19 08:58:45,FIHEL,19/07/2018 11:15,,
426066,18/09/2018 20:52,Star,9364722,59.6263,24.6984,20.7,19,22,EETLL,18/09/2018 20:30,18/09/2018 20:30,2018-09-18 20:18:45,FIHEL,18/09/2018 22:30,,
347475,20/08/2018 16:28,Finlandia,9214379,59.7263,24.7862,21.4,12,12,EETLL,20/08/2018 15:30,20/08/2018 15:30,2018-08-20 15:28:23,FIHEL,20/08/2018 18:00,,
420188,16/09/2018 17:13,Finlandia,9214379,59.9803,24.8995,21.7,7,3,EETLL,16/09/2018 15:30,16/09/2018 15:30,2018-09-16 15:28:58,FIHEL,16/09/2018 18:00,,
478811,08/10/2018 15:02,Megastar,9773064,59.5388,24.7137,23.7,160,163,FIHEL,08/10/2018 13:30,08/10/2018 13:30,2018-10-08 13:18:54,EETLL,08/10/2018 15:30,10/08/2018 15:24,10/08/2018 15:28
157730,04/06/2018 20:34,Star,9364722,59.8322,24.8425,22.9,12,9,EETLL,04/06/2018 19:30,04/06/2018 19:30,2018-06-04 19:28:13,FIHEL,04/06/2018 21:30,06/04/2018 21:33,06/04/2018 21:36
496912,15/10/2018 11:34,Star,9364722,59.72,24.7719,21.9,192,191,FIHEL,15/10/2018 10:30,15/10/2018 10:30,2018-10-15 10:20:09,EETLL,15/10/2018 12:30,,
53363,25/04/2018 04:48,Megastar,9773064,59.5939,24.6906,24.7,342,341,EETLL,25/04/2018 04:30,25/04/2018 04:30,2018-04-25 04:19:12,FIHEL,25/04/2018 06:30,,
288094,24/07/2018 09:05,Star,9364722,60.0627,24.8946,20.9,2,1,EETLL,24/07/2018 07:30,24/07/2018 07:30,2018-07-24 07:21:07,FIHEL,24/07/2018 09:30,,
725126,23/01/2019 19:13,Megastar,9773064,60.1,24.9007,17.5,6,5,EETLL,23/01/2019 17:30,23/01/2019 17:30,2019-01-23 17:18:15,FIHEL,23/01/2019 19:30,,
195212,19/06/2018 06:06,Star,9364722,59.5355,24.7177,21.2,162,160,FIHEL,19/06/2018 04:30,19/06/2018 04:30,2018-06-19 04:19:51,EETLL,19/06/2018 06:30,,
627227,07/12/2018 13:41,Europa,8919805,60.1449,24.9108,4.1,20,33,EETLL,07/12/2018 10:30,07/12/2018 10:37,2018-12-07 10:37:02,FIHEL,07/12/2018 14:00,12/07/2018 13:49,12/07/2018 13:52
426083,18/09/2018 21:01,Megastar,9773064,59.9171,24.8599,21.8,200,202,FIHEL,18/09/2018 20:30,18/09/2018 20:30,2018-09-18 20:18:07,EETLL,18/09/2018 22:30,,
499753,16/10/2018 12:16,Finlandia,9214379,60.13,24.904,15.3,181,180,FIHEL,16/10/2018 12:15,16/10/2018 12:15,2018-10-16 12:09:16,EETLL,16/10/2018 14:30,,
790092,28/01/2019 09:35,Star,9364722,59.8719,24.8628,3.4,4,6,EETLL,28/01/2019 08:30,28/01/2019 08:30,2019-01-28 08:20:14,FIHEL,28/01/2019 10:30,,
426230,18/09/2018 22:15,Star,9364722,60.108,24.9037,16.4,13,11,EETLL,18/09/2018 20:30,18/09/2018 20:30,2018-09-18 20:18:45,FIHEL,18/09/2018 22:30,,
688137,08/01/2019 11:53,Europa,8919805,59.7263,24.7778,16.0,14,15,EETLL,08/01/2019 10:30,08/01/2019 10:34,2019-01-08 10:34:11,FIHEL,08/01/2019 14:00,01/08/2019 13:49,01/08/2019 13:51
423047,17/09/2018 17:48,Europa,8919805,59.6607,24.6558,16.0,183,183,FIHEL,17/09/2018 15:30,17/09/2018 15:35,2018-09-17 15:35:09,EETLL,17/09/2018 19:00,,
420701,16/09/2018 20:21,Finlandia,9214379,59.53,24.7172,24.1,156,156,FIHEL,16/09/2018 18:40,16/09/2018 18:41,2018-09-16 18:34:14,EETLL,16/09/2018 20:50,,
700546,14/01/2019 16:34,Europa,8919805,60.151,24.9198,4.6,207,209,FIHEL,14/01/2019 16:30,14/01/2019 16:31,2019-01-14 16:31:16,EETLL,14/01/2019 20:00,,
291973,25/07/2018 16:53,Megastar,9773064,59.6115,24.6882,22.6,5,7,EETLL,25/07/2018 16:30,25/07/2018 16:30,2018-07-25 16:20:26,FIHEL,25/07/2018 18:30,,
454240,29/09/2018 10:53,Star,9364722,59.9719,24.8934,22.2,188,186,FIHEL,29/09/2018 10:30,29/09/2018 10:30,2018-09-29 10:19:11,EETLL,29/09/2018 12:30,,
444032,25/09/2018 14:53,Megastar,9773064,59.6001,24.6658,22.9,171,174,FIHEL,25/09/2018 13:30,25/09/2018 13:30,2018-09-25 13:19:41,EETLL,25/09/2018 15:30,,
529583,31/10/2018 21:43,Star,9364722,59.8896,24.8619,22.1,13,10,EETLL,31/10/2018 20:30,31/10/2018 20:30,2018-10-31 20:25:47,FIHEL,31/10/2018 22:30,,
742812,30/01/2019 11:30,Europa,8919805,59.6216,24.6966,15.6,23,22,EETLL,30/01/2019 10:30,30/01/2019 10:36,2019-01-30 10:37:05,FIHEL,30/01/2019 14:00,,
220511,28/06/2018 21:06,Star,9364722,60.0709,24.8948,21.2,5,2,EETLL,28/06/2018 19:30,28/06/2018 19:30,2018-06-28 19:20:15,FIHEL,28/06/2018 21:30,,
52523,24/04/2018 17:14,Megastar,9773064,59.7393,24.776,22.7,10,10,EETLL,24/04/2018 16:30,24/04/2018 16:30,2018-04-24 16:19:12,FIHEL,24/04/2018 18:30,,
874755,01/03/2019 05:44,Megastar,9773064,59.5601,24.7155,23.4,341,342,EETLL,01/03/2019 05:30,01/03/2019 05:30,2019-03-01 05:20:06,FIHEL,01/03/2019 07:30,03/01/2019 07:29,03/01/2019 07:29
726362,24/01/2019 10:14,Megastar,9773064,59.4849,24.7557,18.9,158,156,FIHEL,24/01/2019 08:30,24/01/2019 08:30,2019-01-24 08:19:20,EETLL,24/01/2019 10:30,,
225830,01/07/2018 06:22,Finlandia,9214379,59.9785,24.8972,21.5,193,193,FIHEL,01/07/2018 06:00,01/07/2018 06:00,2018-07-01 05:49:09,EETLL,01/07/2018 08:15,07/01/2018 08:04,07/01/2018 08:08
400910,09/09/2018 14:16,Star,9364722,59.7606,24.7362,22.3,27,21,EETLL,09/09/2018 13:30,09/09/2018 13:30,2018-09-09 13:20:13,FIHEL,09/09/2018 15:30,09/09/2018 15:28,09/09/2018 15:34
101929,14/05/2018 03:39,Finlandia,9214379,59.659,24.6843,25.5,2,2,EETLL,14/05/2018 03:00,14/05/2018 03:00,2018-05-14 02:59:14,FIHEL,14/05/2018 05:15,,
529968,01/11/2018 06:31,Megastar,9773064,59.8359,24.8308,22.5,12,11,EETLL,01/11/2018 05:30,01/11/2018 05:30,2018-11-01 05:20:05,FIHEL,01/11/2018 07:30,11/01/2018 07:30,11/01/2018 07:34
566066,15/11/2018 06:31,Megastar,9773064,59.8491,24.8354,22.7,13,12,EETLL,15/11/2018 05:30,15/11/2018 05:30,2018-11-15 05:19:02,FIHEL,15/11/2018 07:30,,
762748,15/01/2019 16:11,Megastar,9773064,59.5001,24.7421,24.0,159,159,FIHEL,15/01/2019 14:30,15/01/2019 14:30,2019-01-15 14:23:13,EETLL,15/01/2019 16:30,,
182722,14/06/2018 08:04,Finlandia,9214379,59.4498,24.7783,9.3,216,218,FIHEL,14/06/2018 06:00,14/06/2018 06:17,2018-06-14 06:06:19,EETLL,14/06/2018 08:15,,
100943,13/05/2018 14:41,Megastar,9773064,59.6441,24.6899,24.1,207,204,FIHEL,13/05/2018 13:30,13/05/2018 13:30,2018-05-13 13:22:10,EETLL,13/05/2018 15:30,,
59491,27/04/2018 10:21,Finlandia,9214379,59.9438,24.8835,25.1,13,12,EETLL,27/04/2018 09:00,27/04/2018 09:00,2018-04-27 08:54:09,FIHEL,27/04/2018 11:15,,
31725,17/04/2018 05:17,MEGAStar,9773064,59.7563,24.7984,22.8,18,17,EETLL,17/04/2018 04:30,18/04/2018 18:26,2018-04-17 04:19:12,FIHEL,17/04/2018 06:30,,
351416,22/08/2018 05:55,Star,9364722,59.6087,24.6668,20.4,184,178,FIHEL,22/08/2018 04:30,22/08/2018 04:30,2018-08-22 04:19:14,EETLL,22/08/2018 06:30,,
791214,28/01/2019 16:52,Finlandia,9214379,59.481,24.771,21.1,349,348,EETLL,28/01/2019 16:30,28/01/2019 16:35,2019-01-28 16:36:11,FIHEL,28/01/2019 19:00,,
580520,20/11/2018 11:43,Europa,8919805,59.6778,24.7436,15.8,23,20,EETLL,20/11/2018 10:30,20/11/2018 10:36,2018-11-20 10:37:02,FIHEL,20/11/2018 14:00,,
294052,26/07/2018 12:55,Finlandia,9214379,59.9982,24.8992,22.6,189,188,FIHEL,26/07/2018 12:15,26/07/2018 12:25,2018-07-26 12:25:21,EETLL,26/07/2018 14:30,,
384379,03/09/2018 10:55,Megastar,9773064,59.6295,24.7019,22.3,21,22,EETLL,03/09/2018 10:30,03/09/2018 10:30,2018-09-03 10:17:19,FIHEL,03/09/2018 12:30,09/03/2018 12:29,09/03/2018 12:33
605375,29/11/2018 13:22,Europa,8919805,60.0828,24.8972,11.2,6,1,EETLL,29/11/2018 10:30,29/11/2018 10:36,2018-11-29 10:36:07,FIHEL,29/11/2018 14:00,,
174629,11/06/2018 08:19,Star,9364722,59.7304,24.7934,24.2,22,21,EETLL,11/06/2018 07:30,11/06/2018 07:31,2018-06-11 07:31:07,FIHEL,11/06/2018 09:30,06/11/2018 09:35,06/11/2018 09:26
171494,10/06/2018 09:18,Finlandia,9214379,59.4678,24.7782,19.4,344,344,EETLL,10/06/2018 09:00,10/06/2018 09:03,2018-06-10 09:03:59,FIHEL,10/06/2018 11:15,06/10/2018 11:26,06/10/2018 11:32
904451,12/03/2019 08:21,Megastar,9773064,60.142,24.9073,13.2,205,206,FIHEL,12/03/2019 08:30,12/03/2019 08:30,2019-03-12 08:19:09,EETLL,12/03/2019 10:30,03/12/2019 10:26,03/12/2019 10:30
851680,20/02/2019 12:22,Megastar,9773064,59.7741,24.8146,22.3,15,11,EETLL,20/02/2019 11:30,20/02/2019 11:30,2019-02-20 11:20:04,FIHEL,20/02/2019 13:30,,
654554,17/12/2018 14:59,Megastar,9773064,59.9319,24.8717,22.0,193,192,FIHEL,17/12/2018 14:30,17/12/2018 14:30,2018-12-17 14:19:14,EETLL,17/12/2018 16:30,,
330991,14/08/2018 12:26,Finlandia,9214379,60.0923,24.892,19.3,187,186,FIHEL,14/08/2018 12:15,14/08/2018 12:15,2018-08-14 12:11:09,EETLL,14/08/2018 14:30,,
736284,27/01/2019 21:40,Star,9364722,59.8959,24.8588,23.7,10,10,EETLL,27/01/2019 20:30,27/01/2019 20:30,2019-01-27 20:22:13,FIHEL,27/01/2019 22:30,,
500533,16/10/2018 17:23,Finlandia,9214379,60.0645,24.8928,21.4,357,357,EETLL,16/10/2018 15:30,16/10/2018 15:34,2018-10-16 15:34:16,FIHEL,16/10/2018 18:00,,
768846,19/01/2019 13:00,Megastar,9773064,60.0251,24.8995,22.3,4,1,EETLL,19/01/2019 11:30,19/01/2019 11:30,2019-01-19 11:18:11,FIHEL,19/01/2019 13:30,,
602310,28/11/2018 11:50,Europa,8919805,59.7113,24.7788,17.1,26,25,EETLL,28/11/2018 10:30,28/11/2018 10:35,2018-11-27 19:48:08,FIHEL,28/11/2018 14:00,,
97663,12/05/2018 08:04,Megastar,9773064,59.9422,24.8756,25.4,193,192,FIHEL,12/05/2018 07:30,12/05/2018 07:30,2018-05-12 07:30:11,EETLL,12/05/2018 09:30,05/12/2018 09:36,05/12/2018 09:46
777078,23/01/2019 11:47,Megastar,9773064,59.5956,24.6901,22.9,348,347,EETLL,23/01/2019 11:30,23/01/2019 11:30,2019-01-23 10:35:32,FIHEL,23/01/2019 13:30,,
720961,22/01/2019 11:02,Europa,8919805,59.5145,24.7525,15.5,339,338,EETLL,22/01/2019 10:30,22/01/2019 10:35,2019-01-22 10:35:04,FIHEL,22/01/2019 14:00,,
241866,07/07/2018 06:09,Star,9364722,59.5134,24.7346,21.2,161,160,FIHEL,07/07/2018 04:30,07/07/2018 04:30,2018-07-07 04:19:46,EETLL,07/07/2018 06:30,07/07/2018 06:26,07/07/2018 06:25
870447,27/02/2019 13:21,Finlandia,9214379,60.1127,24.9045,16.6,189,191,FIHEL,27/02/2019 13:15,27/02/2019 13:15,2019-02-27 13:11:08,EETLL,27/02/2019 15:30,,
850379,19/02/2019 20:13,Megastar,9773064,59.4973,24.7446,22.4,157,159,FIHEL,19/02/2019 18:30,19/02/2019 18:30,2019-02-19 18:17:11,EETLL,19/02/2019 20:30,,
506439,18/10/2018 20:35,Star,9364722,59.8729,24.8822,21.1,5,3,EETLL,18/10/2018 19:30,18/10/2018 19:30,2018-10-18 19:19:07,FIHEL,18/10/2018 21:30,,
613749,02/12/2018 15:34,Megastar,9773064,59.7342,24.7186,22.3,201,200,FIHEL,02/12/2018 14:30,02/12/2018 14:30,2018-12-02 14:18:21,EETLL,02/12/2018 16:30,12/02/2018 16:28,12/02/2018 16:34
193546,18/06/2018 12:05,Star,9364722,59.5411,24.7131,20.9,161,159,FIHEL,18/06/2018 10:30,18/06/2018 10:30,2018-06-18 10:20:12,EETLL,18/06/2018 12:30,,
190221,17/06/2018 07:39,Megastar,9773064,60.0601,24.8966,21.9,182,182,FIHEL,17/06/2018 07:30,17/06/2018 07:30,2018-06-17 07:20:15,EETLL,17/06/2018 09:30,,
243726,07/07/2018 19:16,Star,9364722,59.4444,24.7706,0.8,31,211,EETLL,07/07/2018 19:30,07/07/2018 19:30,,FIHEL,07/07/2018 21:30,07/07/2018 21:30,07/07/2018 22:00
135261,27/05/2018 07:54,Megastar,9773064,59.9756,24.8949,23.0,185,184,FIHEL,27/05/2018 07:30,27/05/2018 07:30,2018-05-27 07:20:35,EETLL,27/05/2018 09:30,,
847733,18/02/2019 18:46,Finlandia,9214379,60.1452,24.9078,5.3,313,311,EETLL,18/02/2019 16:30,18/02/2019 16:30,2019-02-18 16:27:15,FIHEL,18/02/2019 19:00,,
909285,14/03/2019 06:49,Star,9364722,59.6359,24.6876,22.6,212,211,FIHEL,14/03/2019 05:30,14/03/2019 05:30,2019-03-14 05:20:11,EETLL,14/03/2019 07:30,,
514698,25/10/2018 10:43,Europa,8919805,59.6809,24.7465,16.6,22,23,EETLL,25/10/2018 09:30,25/10/2018 09:36,2018-10-25 09:36:37,FIHEL,25/10/2018 13:00,,
514016,25/10/2018 05:41,Star,9364722,59.6848,24.682,22.0,187,189,FIHEL,25/10/2018 04:30,25/10/2018 04:30,2018-10-25 04:19:59,EETLL,25/10/2018 06:30,,
766534,18/01/2019 09:21,Megastar,9773064,59.842,24.847,24.6,197,198,FIHEL,18/01/2019 08:30,18/01/2019 08:30,2019-01-18 08:29:12,EETLL,18/01/2019 10:30,,
72475,02/05/2018 07:44,Finlandia,9214379,59.521,24.7262,23.5,157,156,FIHEL,02/05/2018 06:00,02/05/2018 06:00,2018-05-02 05:57:39,EETLL,02/05/2018 08:15,05/02/2018 08:03,05/02/2018 08:03
483119,10/10/2018 07:44,Star,9364722,59.5694,24.7092,22.2,341,337,EETLL,10/10/2018 07:30,10/10/2018 07:30,2018-10-10 07:20:38,FIHEL,10/10/2018 09:30,10/10/2018 09:30,10/10/2018 09:32
468584,04/10/2018 17:06,Europa,8919805,59.8131,24.7457,15.1,204,203,FIHEL,04/10/2018 15:30,04/10/2018 15:31,2018-10-04 15:32:26,EETLL,04/10/2018 19:00,10/04/2018 18:45,10/04/2018 18:51
828636,11/02/2019 15:21,Star,9364722,59.786,24.8237,22.9,10,10,EETLL,11/02/2019 14:30,11/02/2019 14:30,2019-02-11 14:19:12,FIHEL,11/02/2019 16:30,02/11/2019 16:29,02/11/2019 16:29
571786,17/11/2018 07:27,Megastar,9773064,60.1457,24.9136,2.9,181,143,EETLL,17/11/2018 05:30,17/11/2018 05:30,2018-11-17 05:17:11,FIHEL,17/11/2018 07:30,,
272503,18/07/2018 14:41,Megastar,9773064,59.6958,24.6978,22.2,192,190,FIHEL,18/07/2018 13:30,18/07/2018 13:30,2018-07-18 13:20:11,EETLL,18/07/2018 15:30,,
651992,16/12/2018 16:35,Finlandia,9214379,59.4475,24.7745,1.3,50,35,EETLL,16/12/2018 16:30,16/12/2018 16:30,2018-12-16 16:28:11,FIHEL,16/12/2018 19:00,,
69233,30/04/2018 21:08,Star,9364722,60.0746,24.8952,22.2,0,0,EETLL,30/04/2018 19:30,30/04/2018 19:30,2018-04-30 19:20:20,FIHEL,30/04/2018 21:30,,
152412,02/06/2018 18:24,Megastar,9773064,60.1463,24.9148,5.5,110,98,EETLL,02/06/2018 16:30,02/06/2018 16:30,2018-06-02 16:18:16,FIHEL,02/06/2018 18:30,06/02/2018 18:25,06/02/2018 18:31
108726,16/05/2018 16:00,Europa,8919805,60.0881,24.8912,16.5,196,194,FIHEL,16/05/2018 15:30,16/05/2018 15:31,2018-05-16 15:32:04,EETLL,16/05/2018 19:00,,
187542,16/06/2018 04:49,Megastar,9773064,59.5849,24.6962,23.2,341,340,EETLL,16/06/2018 04:30,16/06/2018 04:30,2018-06-16 04:20:56,FIHEL,16/06/2018 06:30,,
86861,07/05/2018 20:55,Megastar,9773064,59.5987,24.6688,22.7,166,167,FIHEL,07/05/2018 19:30,07/05/2018 19:30,2018-05-07 19:18:50,EETLL,07/05/2018 21:30,05/07/2018 21:27,05/07/2018 21:31
201715,21/06/2018 15:41,Europa,8919805,60.1487,24.9173,5.4,211,208,FIHEL,21/06/2018 15:30,21/06/2018 15:36,2018-06-21 15:36:16,EETLL,21/06/2018 19:00,,
21513,13/04/2018 09:28,Finlandia,9214379,59.5428,24.7292,23.8,339,338,EETLL,13/04/2018 09:00,13/04/2018 09:00,2018-04-13 09:03:12,FIHEL,13/04/2018 11:15,,
348595,21/08/2018 05:20,Megastar,9773064,59.7793,24.8071,23.8,17,14,EETLL,21/08/2018 04:30,21/08/2018 04:30,2018-08-21 04:19:14,FIHEL,21/08/2018 06:30,,
897629,09/03/2019 16:07,Megastar,9773064,59.5237,24.7232,21.8,159,159,FIHEL,09/03/2019 14:30,09/03/2019 14:30,2019-03-09 14:16:06,EETLL,09/03/2019 16:30,03/09/2019 16:25,03/09/2019 16:23
479709,08/10/2018 20:38,Star,9364722,59.8846,24.8559,23.5,14,10,EETLL,08/10/2018 19:30,08/10/2018 19:30,2018-10-08 19:22:01,FIHEL,08/10/2018 21:30,10/08/2018 21:29,10/08/2018 21:35
822542,09/02/2019 10:33,Europa,8919805,59.4479,24.7755,4.3,56,214,EETLL,09/02/2019 10:30,09/02/2019 10:31,2019-02-09 10:31:11,FIHEL,09/02/2019 14:00,02/09/2019 13:48,02/09/2019 14:16
353977,23/08/2018 04:47,Finlandia,9214379,60.1003,24.9002,16.7,14,12,EETLL,23/08/2018 03:00,23/08/2018 03:00,2018-08-23 00:03:47,FIHEL,23/08/2018 05:15,,
785997,26/01/2019 15:44,Megastar,9773064,59.6497,24.703,22.9,211,210,FIHEL,26/01/2019 14:30,26/01/2019 14:30,2019-01-26 14:20:14,EETLL,26/01/2019 16:30,,
885881,05/03/2019 08:07,Finlandia,9214379,59.7692,24.8063,23.7,196,194,FIHEL,05/03/2019 07:00,05/03/2019 07:01,2019-03-05 07:02:08,EETLL,05/03/2019 09:15,03/05/2019 09:08,03/05/2019 09:05
602281,28/11/2018 11:43,Megastar,9773064,59.5669,24.7111,23.1,339,338,EETLL,28/11/2018 11:30,28/11/2018 11:30,2018-11-28 11:18:11,FIHEL,28/11/2018 13:30,,
853947,21/02/2019 09:21,Star,9364722,59.7719,24.809,23.4,11,12,EETLL,21/02/2019 08:30,21/02/2019 08:30,2019-02-21 08:22:19,FIHEL,21/02/2019 10:30,,
588283,23/11/2018 08:29,Megastar,9773064,60.1079,24.9029,17.7,188,190,FIHEL,23/11/2018 08:30,23/11/2018 08:30,2018-11-23 08:19:15,EETLL,23/11/2018 10:30,,
804778,02/02/2019 15:13,Star,9364722,59.7318,24.7839,22.2,14,18,EETLL,02/02/2019 14:30,02/02/2019 14:30,2019-02-02 14:22:12,FIHEL,02/02/2019 16:30,02/02/2019 16:31,02/02/2019 16:40
705740,16/01/2019 18:56,Megastar,9773064,59.9617,24.8835,26.9,11,11,EETLL,16/01/2019 17:30,16/01/2019 17:36,2019-01-16 17:37:16,FIHEL,16/01/2019 19:30,,
553068,10/11/2018 10:24,Star,9364722,60.1466,24.9176,1.9,285,161,EETLL,10/11/2018 08:30,10/11/2018 08:30,2018-11-10 08:19:54,FIHEL,10/11/2018 10:30,11/10/2018 10:25,11/10/2018 10:46
656401,18/12/2018 09:27,Megastar,9773064,59.7845,24.7427,22.5,204,205,FIHEL,18/12/2018 08:30,18/12/2018 08:30,2018-12-18 08:23:12,EETLL,18/12/2018 10:30,,
484076,10/10/2018 13:50,Star,9364722,59.5999,24.6877,21.8,349,349,EETLL,10/10/2018 13:30,10/10/2018 13:30,2018-10-10 13:20:15,FIHEL,10/10/2018 15:30,10/10/2018 15:29,10/10/2018 15:37
430910,20/09/2018 16:43,Star,9364722,60.0465,24.8914,22.6,163,163,FIHEL,20/09/2018 16:30,20/09/2018 16:30,2018-09-20 16:24:09,EETLL,20/09/2018 18:30,,
838217,15/02/2019 10:06,Finlandia,9214379,59.4463,24.7677,4.3,55,243,EETLL,15/02/2019 10:00,15/02/2019 10:05,2019-02-15 10:05:12,FIHEL,15/02/2019 12:15,,
30804,16/04/2018 17:13,Europa,8919805,59.7941,24.7286,15.6,205,204,FIHEL,16/04/2018 15:30,18/04/2018 09:53,2018-04-16 15:29:12,EETLL,16/04/2018 19:00,,
424125,18/09/2018 07:41,Megastar,9773064,60.0366,24.8996,21.0,178,180,FIHEL,18/09/2018 07:30,18/09/2018 07:30,2018-09-18 07:19:31,EETLL,18/09/2018 09:30,,
429003,20/09/2018 03:24,Finlandia,9214379,59.5673,24.7103,24.3,339,336,EETLL,20/09/2018 03:00,20/09/2018 03:00,2018-09-20 02:55:45,FIHEL,20/09/2018 05:15,,
549224,08/11/2018 20:34,Finlandia,9214379,59.8483,24.8367,24.0,194,192,FIHEL,08/11/2018 19:40,08/11/2018 19:41,2018-11-08 19:41:11,EETLL,08/11/2018 21:50,11/08/2018 21:47,11/08/2018 21:50
764386,17/01/2019 06:36,Megastar,9773064,59.8793,24.8517,24.2,11,9,EETLL,17/01/2019 05:30,17/01/2019 05:30,2019-01-17 05:23:12,FIHEL,17/01/2019 07:30,,
400520,09/09/2018 11:48,Megastar,9773064,59.9525,24.8811,22.9,10,11,EETLL,09/09/2018 10:30,09/09/2018 10:30,2018-09-09 10:18:49,FIHEL,09/09/2018 12:30,09/09/2018 12:27,09/09/2018 12:26
800191,31/01/2019 21:23,Megastar,9773064,59.7963,24.767,22.0,201,198,FIHEL,31/01/2019 20:30,31/01/2019 20:30,2019-01-31 20:19:12,EETLL,31/01/2019 22:30,,
828854,11/02/2019 17:11,Finlandia,9214379,59.6273,24.6995,23.3,26,24,EETLL,11/02/2019 16:30,11/02/2019 16:31,2019-02-11 16:32:06,FIHEL,11/02/2019 19:00,02/11/2019 18:45,02/11/2019 18:44
659593,19/12/2018 12:13,Europa,8919805,59.8173,24.842,15.6,12,12,EETLL,19/12/2018 10:30,19/12/2018 10:34,2018-12-19 10:34:48,FIHEL,19/12/2018 14:00,,
416417,15/09/2018 10:16,Megastar,9773064,59.4443,24.7706,2.0,45,204,EETLL,15/09/2018 10:30,15/09/2018 10:30,,FIHEL,15/09/2018 12:30,,
74627,03/05/2018 04:05,Finlandia,9214379,59.818,24.84,23.1,17,16,EETLL,03/05/2018 03:00,03/05/2018 03:00,2018-05-03 02:50:24,FIHEL,03/05/2018 05:15,05/03/2018 05:08,05/03/2018 05:07
323892,11/08/2018 06:07,Star,9364722,59.5348,24.7181,23.9,164,161,FIHEL,11/08/2018 04:30,11/08/2018 04:30,2018-08-11 04:27:49,EETLL,11/08/2018 06:30,08/11/2018 06:28,08/11/2018 06:36
288037,24/07/2018 08:32,Star,9364722,59.8588,24.8452,21.3,18,13,EETLL,24/07/2018 07:30,24/07/2018 07:30,2018-07-24 07:21:07,FIHEL,24/07/2018 09:30,,
58787,27/04/2018 04:53,Star,9364722,59.9856,24.898,22.9,195,192,FIHEL,27/04/2018 04:30,27/04/2018 04:30,2018-04-27 04:21:08,EETLL,27/04/2018 06:30,,
209356,24/06/2018 15:20,Star,9364722,60.1333,24.9067,14.7,358,359,EETLL,24/06/2018 13:30,24/06/2018 13:30,2018-06-24 13:21:18,FIHEL,24/06/2018 15:30,,
801637,01/02/2019 12:56,Megastar,9773064,59.9882,24.8947,21.2,9,14,EETLL,01/02/2019 11:30,01/02/2019 11:30,2019-02-01 11:19:14,FIHEL,01/02/2019 13:30,02/01/2019 13:31,02/01/2019 13:31
136073,27/05/2018 13:25,Star,9364722,59.4521,24.7794,13.3,7,4,EETLL,27/05/2018 13:30,27/05/2018 13:30,2018-05-27 13:20:45,FIHEL,27/05/2018 15:30,,
